Record Length,1024,Points,0.0,-10.9691,
Sample Interval,2.4661,Hz,2.4661,-8.569100,
Trigger Point,0.0,Samples,4.93213,-14.9691,
,,,7.398201,-80.969101,
,,,9.864267,-80.969101,
,,,12.3303,-80.969101,
Source,MATH,,14.7964,-80.969101,
Vertical Units,dB,,17.2625,-80.969101,
Vertical Scale,10.0000,,19.7285,-78.569099,
Vertical Offset,-40.9691,,22.19460,-80.969101,
Horizontal Units,Hz,,24.66067,-80.969101,
Horizontal Scale,252.52524,,27.12674,-75.369102,
Pt Fmt,Y,,29.59280,-78.569099,
Yzero,0.0,,32.05887,-78.569099,
Probe Atten,10.0000,,34.52494,-80.969101,
,,,36.99100,-80.969101,
Note,TDS 1002C-EDU - 4:03:54 PM   2/19/2016,,39.45707,-80.969101,
,,,41.92314,-80.969101,
,,,44.38920,-80.969101,
,,,46.85527,-78.569099,
,,,49.32133,-80.969101,
,,,51.78740,-80.969101,
,,,54.25347,-80.969101,
,,,56.719536,-80.969101,
,,,59.185604,-80.969101,
,,,61.651672,-80.969101,
,,,64.117737,-80.969101,
,,,66.583801,-80.969101,
,,,69.049873,-80.969101,
,,,71.515938,-80.969101,
,,,73.982002,-80.969101,
,,,76.448074,-80.969101,
,,,78.914139,-80.969101,
,,,81.380203,-80.969101,
,,,83.846275,-80.969101,
,,,86.312340,-80.969101,
,,,88.778404,-80.969101,
,,,91.244476,-80.969101,
,,,93.710541,-80.969101,
,,,96.176605,-80.969101,
,,,98.642670,-78.569099,
,,,101.1087,-80.969101,
,,,103.5748,-80.969101,
,,,106.0409,-80.969101,
,,,108.5069,-80.969101,
,,,110.9730,-80.969101,
,,,113.4391,-78.569099,
,,,115.9051,-78.569099,
,,,118.3712,-78.569099,
,,,120.8373,-80.969101,
,,,123.3033,-80.969101,
,,,125.7694,-80.969101,
,,,128.2355,-80.969101,
,,,130.7015,-80.969101,
,,,133.1676,-80.969101,
,,,135.6337,-80.969101,
,,,138.0997,-80.969101,
,,,140.5658,-80.969101,
,,,143.0319,-80.969101,
,,,145.4979,-80.969101,
,,,147.9640,-80.969101,
,,,150.43008,-80.969101,
,,,152.89615,-78.569099,
,,,155.36221,-80.969101,
,,,157.82828,-80.969101,
,,,160.29434,-80.969101,
,,,162.76041,-80.969101,
,,,165.22647,-80.969101,
,,,167.69255,-80.969101,
,,,170.15862,-78.569099,
,,,172.62468,-80.969101,
,,,175.09074,-80.969101,
,,,177.55681,-80.969101,
,,,180.02287,-80.969101,
,,,182.48895,-80.969101,
,,,184.95502,-78.569099,
,,,187.42108,-80.969101,
,,,189.88715,-80.969101,
,,,192.35321,-78.569099,
,,,194.81927,-75.369102,
,,,197.28534,-80.969101,
,,,199.75142,-78.569099,
,,,202.21748,-78.569099,
,,,204.68355,-80.969101,
,,,207.14961,-80.969101,
,,,209.61568,-80.969101,
,,,212.08174,-80.969101,
,,,214.54782,-80.969101,
,,,217.01389,-80.969101,
,,,219.47995,-80.969101,
,,,221.94601,-80.969101,
,,,224.41208,-80.969101,
,,,226.87814,-80.969101,
,,,229.34422,-74.569099,
,,,231.81029,-78.569099,
,,,234.27635,-75.369102,
,,,236.74242,-70.169098,
,,,239.20848,-68.969101,
,,,241.67455,-57.769100,
,,,244.14061,-39.76910,
,,,246.60669,-28.16910,
,,,249.07275,-26.56910,
,,,251.53882,-26.56910,
,,,254.00488,-29.76910,
,,,256.47095,-46.56910,
,,,258.93701,-60.169102,
,,,261.40308,-74.569099,
,,,263.86914,-71.369102,
,,,266.33521,-80.969101,
,,,268.80130,-78.569099,
,,,271.26736,-75.369102,
,,,273.73343,-80.969101,
,,,276.19949,-74.569099,
,,,278.66556,-80.969101,
,,,281.13162,-80.969101,
,,,283.59769,-80.969101,
,,,286.06375,-80.969101,
,,,288.52982,-80.969101,
,,,290.99588,-80.969101,
,,,293.46194,-80.969101,
,,,295.92801,-80.969101,
,,,298.39407,-80.969101,
,,,300.86017,-80.969101,
,,,303.32623,-80.969101,
,,,305.79230,-80.969101,
,,,308.25836,-80.969101,
,,,310.72443,-80.969101,
,,,313.19049,-80.969101,
,,,315.65656,-78.569099,
