-1.386837e-009	0.000195	-4.881161e-010	2.2093349678127e-005	1.057748e-009	-0.000312	-2.428338e-009	4.9278169608864e-005	-1.386837e-009	-0.00011	2.323535e-009	4.8203060068838e-005	-2.609149e-009	-0.00011	-1.633048e-009	4.0410988604586e-005	-1.645049e-010	9.317149e-005	2.592054e-009	5.0912218572755e-005	-2.608982e-009	-0.00011	-3.365671e-009	5.8014403383987e-005
-2.609168e-009	0.100068	1.914213e-008	0.00013835508664303	-2.609168e-009	0.10017	1.267106e-007	0.00035596432405509	2.28e-009	0.100274	1.456312e-007	0.00038161656148548	-1.386837e-009	0.099966	1.456506e-007	0.00038164197882308	3.502253e-009	0.100172	1.388011e-007	0.00037256019647837	-1.386743e-009	0.099968	1.441394e-007	0.00037965695041708
-2.609168e-009	0.199947	2.166038e-008	0.00014717465814467	-2.609168e-009	0.199741	2.124925e-007	0.0004609690879007	2.28e-009	0.200756	2.859554e-007	0.00053474797802329	-1.386809e-009	0.200151	3.005451e-007	0.00054821993761628	2.279963e-009	0.200145	3.05814e-007	0.00055300452077718	2.279814e-009	0.199943	2.90411e-007	0.00053889794952291
3.502253e-009	0.29982	2.073821e-008	0.00014400767340666	3.502253e-009	0.299917	2.273134e-007	0.00047677395063069	-2.609168e-009	0.300936	4.474879e-007	0.00066894536398722	1.057748e-009	0.300018	4.560572e-007	0.00067532007226203	-1.645049e-010	0.300431	4.585252e-007	0.00067714488848399	1.057627e-009	0.300122	4.508886e-007	0.00067148238994035
2.28e-009	0.400513	1.774452e-008	0.00013320855828362	3.502253e-009	0.400605	2.237084e-007	0.0004729782236002	-2.609168e-009	0.400709	5.802104e-007	0.00076171543242867	-1.386837e-009	0.40051	6.434487e-007	0.0008021525416029	-2.60887e-009	0.400399	6.422984e-007	0.00080143521260299	-3.831109e-009	0.4007	6.469791e-007	0.00080435011033753
-2.609168e-009	0.499972	1.707033e-008	0.00013065347297336	-2.609168e-009	0.500378	2.209424e-007	0.00047004510421873	1.057729e-009	0.50069	6.260977e-007	0.00079126335691728	-1.386799e-009	0.50069	8.524711e-007	0.0009232936152709	-1.386837e-009	0.500487	8.668686e-007	0.00093105778553213	-2.608814e-009	0.500378	8.635162e-007	0.00092925572368428
3.502253e-009	0.599846	2.179175e-008	0.00014762028993333	1.057748e-009	0.600257	2.243637e-007	0.00047367045506343	-1.386837e-009	0.600551	6.222477e-007	0.00078882678707052	-1.386818e-009	0.598031	1.049933e-006	0.001024662383422	2.279963e-009	0.599842	1.095255e-006	0.0010465443134431	-1.386743e-009	0.600368	1.09473e-006	0.0010462934578788
2.28e-009	0.700132	2.766335e-008	0.00016632302907295	2.28e-009	0.699383	2.226033e-007	0.00047180854167766	-2.609168e-009	0.699816	6.173339e-007	0.00078570598826788	-1.386743e-009	0.70003	1.16303e-006	0.0010784386862497	2.28e-009	0.700228	1.348983e-006	0.0011614572742895	-1.645049e-010	0.700053	1.348071e-006	0.0011610645976861
-2.609168e-009	0.80021	1.839268e-008	0.00013561961510047	-2.609168e-009	0.800197	2.268474e-007	0.00047628499871401	2.28e-009	0.800298	6.264524e-007	0.00079148746041867	-2.609168e-009	0.800001	1.18822e-006	0.0010900550444817	-2.608908e-009	0.799798	1.585802e-006	0.0012592863058098	1.05759e-009	0.799703	1.619566e-006	0.0012726217034139
-2.609168e-009	0.900302	1.883372e-008	0.00013723600110758	-3.8315e-009	0.899882	2.229047e-007	0.00047212784285615	2.28e-009	0.90099	6.257077e-007	0.00079101687719037	1.057738e-009	0.899426	1.189638e-006	0.0010907052764152	-1.645049e-010	0.899679	1.817748e-006	0.0013482388512426	-2.608963e-009	0.900505	1.948459e-006	0.0013958721288141
-1.386837e-009	1.000585	1.967468e-008	0.00014026646070961	2.28e-009	0.999984	2.198856e-007	0.00046891960931486	-2.609168e-009	1.000638	6.267007e-007	0.00079164430143847	2.28e-009	1.00035	1.195693e-006	0.0010934774803351	3.501918e-009	1.000179	1.92555e-006	0.0013876418846374	-2.608889e-009	1.000467	2.224396e-006	0.0014914409140157
1.057748e-009	1.100131	2.025678e-008	0.00014232631520559	3.502253e-009	1.100563	2.196002e-007	0.00046861519394915	-1.386837e-009	1.100232	6.217158e-007	0.00078848956873252	-2.609168e-009	1.100351	1.196995e-006	0.0010940726666908	-2.609075e-009	1.100342	1.965888e-006	0.0014021012802219	-1.386622e-009	1.099698	2.514842e-006	0.0015858253371667
2.28e-009	1.200594	2.515003e-008	0.00015858760985651	-1.386837e-009	1.200126	2.211232e-007	0.00047023738685902	3.502253e-009	1.200126	6.248414e-007	0.0007904691012304	-3.8315e-009	1.20042	1.19388e-006	0.0010926481592901	-2.609168e-009	1.20043	1.927011e-006	0.0013881682174722	-1.386827e-009	1.200338	2.759323e-006	0.0016611210070311
-1.386837e-009	1.300162	2.55097e-008	0.00015971756321707	-1.386837e-009	1.300488	2.231764e-007	0.0004724154950888	2.28e-009	1.300285	6.275365e-007	0.00079217201414844	1.057738e-009	1.300103	1.183352e-006	0.0010878198380247	-1.386837e-009	1.299788	1.932901e-006	0.0013902880996398	2.279665e-009	1.300477	2.846691e-006	0.00168721397576
-2.609168e-009	1.3999	1.883757e-008	0.0001372500273224	3.502253e-009	1.400385	2.234536e-007	0.00047270878984846	-2.609168e-009	1.400768	6.220754e-007	0.00078871756668658	1.057664e-009	1.401354	1.206563e-006	0.001098436616287	3.502141e-009	1.400069	1.932697e-006	0.0013902147316152	2.279777e-009	1.401173	2.851092e-006	0.0016885176931261
