2.019001	-9.044837e-011	6.750748	1.455414e-006	0.0012064054044972
2.044311	-1.207996e-010	6.833582	1.518872e-006	0.001232425251283
2.069016	-8.923506e-011	6.916893	1.588093e-006	0.0012601956197353
2.094	-8.923666e-011	6.999871	1.631326e-006	0.0012772337295891
2.11921	-1.001616e-010	7.08332	1.708858e-006	0.0013072329555209
2.143995	-8.802138e-011	7.165827	1.781393e-006	0.0013346883531372
2.169109	-1.013767e-010	7.250393	1.827771e-006	0.0013519508127147
2.194071	-1.110898e-010	7.33425	1.913551e-006	0.0013833116062551
2.218992	-8.923681e-011	7.41723	1.956632e-006	0.0013987966256751
2.244413	-9.287867e-011	7.49951	2.045269e-006	0.0014301290151591
2.269384	-1.232289e-010	7.584178	2.096313e-006	0.0014478649798928
2.294043	-1.06233e-010	7.666573	2.180498e-006	0.0014766509404731
2.319383	-9.77352e-011	7.75014	2.235374e-006	0.0014951167178518
2.344528	-1.038053e-010	7.833486	2.302927e-006	0.0015175397853104
2.36814	-1.59649e-010	7.917179	2.386244e-006	0.0015447472285135
2.394454	-9.65223e-011	8.000881	2.462325e-006	0.0015691797220204
2.419822	-1.074475e-010	8.084027	2.534615e-006	0.0015920474239168
2.444146	-1.183738e-010	8.166433	2.613378e-006	0.0016165945688391
2.469446	-5.403399e-011	8.251162	2.74664e-006	0.0016572990074214
2.494892	-8.43822e-011	8.334412	2.776625e-006	0.0016663207974457
2.519361	-9.773727e-011	8.41678	2.856969e-006	0.0016902570810383
2.544602	-9.166693e-011	8.500811	2.953249e-006	0.0017185019639209
2.569837	-9.773642e-011	8.584286	3.058817e-006	0.0017489473977224
2.594487	-1.305138e-010	8.666791	3.129298e-006	0.0017689821932399
2.620136	-7.224215e-011	8.75102	3.227015e-006	0.0017963894343933
2.644642	-3.825e-011	8.83366	3.297829e-006	0.0018159925660641
2.669487	-8.316949e-011	8.916836	3.372891e-006	0.0018365432202919
2.694596	-9.77374e-011	9.00014	3.488497e-006	0.0018677518571802
2.719628	-8.802562e-011	9.083465	3.735789e-006	0.0019328189258179
2.744596	-1.050212e-010	9.168374	3.769695e-006	0.0019415702408103
2.769729	-8.195521e-011	9.249722	3.901923e-006	0.001975328580262
2.794608	-6.860251e-011	9.33431	3.997828e-006	0.0019994569262677
2.819279	-8.559832e-011	9.417965	3.961683e-006	0.0019903976989537
2.844325	-1.280865e-010	9.499257	4.084397e-006	0.0020209891142705
2.869636	-1.329421e-010	9.584302	4.159263e-006	0.0020394271254448
2.894244	-4.310995e-011	9.667252	4.295423e-006	0.0020725402288014
2.919153	-1.220173e-010	9.750374	4.439173e-006	0.0021069345030162
2.944493	-1.013795e-010	9.834107	4.557826e-006	0.0021349065553321
2.96907	-9.53095e-011	9.916513	4.575043e-006	0.0021389350153756
2.994354	-9.045454e-011	10.00215	4.907785e-006	0.0022153521164817

