-5.146322E-03	-7.708248E-10	+5.000484E+00	0
+3.611398E-02	-2.468521E-09	+5.000179E+00	0
+7.493230E-02	-1.619391E-09	+5.000179E+00	0
+1.137797E-01	+5.630321E-10	+5.000280E+00	0
+1.550396E-01	+1.775594E-09	+5.000484E+00	0
+1.938350E-01	+2.138917E-09	+5.000179E+00	0
+2.350869E-01	-1.983113E-09	+5.000280E+00	0
+2.787654E-01	+2.017684E-09	+5.000078E+00	0
+3.249334E-01	-2.104729E-09	+5.000484E+00	0
+3.661933E-01	-2.225993E-09	+5.000280E+00	0
+4.098803E-01	-2.104729E-09	+5.000280E+00	0
+4.510529E-01	+1.532753E-09	+5.000078E+00	0
+4.924001E-01	-1.983465E-09	+5.000078E+00	0
+5.335568E-01	-2.468075E-09	+5.000280E+00	0
+5.749199E-01	+3.205198E-10	+5.000179E+00	0
+6.137528E-01	+8.055444E-10	+5.000078E+00	0
+6.525857E-01	+1.533081E-09	+5.000179E+00	0
+6.938456E-01	+2.260618E-09	+5.000078E+00	0
+7.373899E-01	+1.896451E-09	+4.999977E+00	0
+7.810684E-01	-1.983113E-09	+5.000280E+00	0
+8.223204E-01	+1.169055E-09	+5.000078E+00	0
+8.736166E-01	-1.134804E-09	+4.999977E+00	0
+9.098534E-01	-1.862201E-09	+4.999977E+00	0
+9.509293E-01	-1.013189E-09	+5.000179E+00	0
+9.897547E-01	+1.775218E-09	+5.000179E+00	0
+1.031206E+00	+2.139362E-09	+4.999876E+00	0
+1.069832E+00	-2.468075E-09	+5.000179E+00	0
+1.108657E+00	+1.653986E-09	+5.000179E+00	0
+1.149909E+00	-2.468075E-09	+4.999977E+00	0
+1.196246E+00	+1.896850E-09	+5.000280E+00	0
+1.239933E+00	+2.139362E-09	+4.999876E+00	0
+1.283620E+00	+6.842882E-10	+4.999775E+00	0
+1.327307E+00	+6.842882E-10	+4.999672E+00	0
+1.368037E+00	-1.013025E-09	+4.999672E+00	0
+1.407399E+00	+9.268006E-10	+4.999775E+00	0
+1.445953E+00	+3.204260E-10	+4.999470E+00	0
+1.487492E+00	-4.324870E-11	+4.999369E+00	0
+1.526325E+00	-2.104729E-09	+4.999268E+00	0
+1.564855E+00	-1.255670E-09	+4.999166E+00	0
+1.608534E+00	-1.740632E-09	+4.999166E+00	0
+1.654639E+00	+5.628914E-10	+4.998760E+00	0
+1.698646E+00	+1.411825E-09	+4.998457E+00	0
+1.742333E+00	-7.708248E-10	+4.998457E+00	0
+1.785674E+00	-1.498151E-09	+4.998354E+00	0
+1.829707E+00	-2.468521E-09	+4.998152E+00	0
+1.866113E+00	+2.260618E-09	+4.997644E+00	0
+1.907372E+00	+2.139362E-09	+4.997543E+00	0
+1.943027E+00	+1.774844E-09	+4.996935E+00	0
+1.984654E+00	-1.983113E-09	+4.996733E+00	0
+2.026298E+00	+1.290569E-09	+4.996326E+00	0
+2.069585E+00	+7.796055E-11	+4.996225E+00	0
+2.113263E+00	-2.225594E-09	+4.995819E+00	0
+2.156942E+00	+5.628914E-10	+4.995008E+00	0
+2.200620E+00	-2.104354E-09	+4.994400E+00	0
+2.241873E+00	-1.983113E-09	+4.993893E+00	0
+2.285993E+00	-2.104729E-09	+4.993589E+00	0
+2.324826E+00	+1.411825E-09	+4.992575E+00	0
+2.363659E+00	-1.377145E-09	+4.991764E+00	0
+2.402492E+00	-2.347257E-09	+4.990749E+00	0
+2.443751E+00	+5.630321E-10	+4.990040E+00	0
+2.487438E+00	+1.048057E-09	+4.989128E+00	0
+2.528209E+00	+2.260149E-09	+4.988113E+00	0
+2.571888E+00	+2.138917E-09	+4.986795E+00	0
+2.618499E+00	+2.260618E-09	+4.985376E+00	0
+2.659759E+00	-2.104729E-09	+4.983957E+00	0
+2.702924E+00	+1.169055E-09	+4.982538E+00	0
+2.741749E+00	-1.376910E-09	+4.980408E+00	0
+2.780574E+00	+4.416587E-10	+4.978481E+00	0
+2.821826E+00	+6.841241E-10	+4.976151E+00	0
+2.860651E+00	-5.282265E-10	+4.973412E+00	0
+2.901903E+00	-1.619391E-09	+4.970066E+00	0
+2.943156E+00	-2.468075E-09	+4.966619E+00	0
+2.989260E+00	+2.017684E-09	+4.961447E+00	0
+3.032939E+00	-1.498151E-09	+4.956985E+00	0
+3.077213E+00	+3.205198E-10	+4.949686E+00	0
+3.118472E+00	+9.268006E-10	+4.940966E+00	0
+3.158510E+00	+1.290006E-09	+4.929508E+00	0
+3.197947E+00	+6.841241E-10	+4.911867E+00	0
+3.237398E+00	-1.645049E-10	+4.881449E+00	0
+3.278024E+00	+2.260149E-09	+4.787560E+00	0
+3.316849E+00	-2.104354E-09	+2.696028E+00	0
+3.358751E+00	+1.775594E-09	+1.546116E+00	0
+3.404865E+00	+6.842882E-10	+1.207062E+00	0
+3.445458E+00	+1.991933E-10	+8.949292E-01	0
+3.492239E+00	-4.324870E-11	+6.185172E-01	0
+3.532816E+00	+8.053568E-10	+3.750687E-01	0
+3.576494E+00	-1.255670E-09	+1.940556E-01	0
+3.620173E+00	-2.468075E-09	+8.217263E-02	0
+3.654145E+00	+6.841241E-10	+3.130126E-02	0
+3.698538E+00	+1.896850E-09	+1.131558E-02	0
+3.736649E+00	+1.896451E-09	+4.481316E-03	0
+3.775474E+00	+1.290288E-09	+2.402544E-03	0
+3.816726E+00	+8.053568E-10	+1.175642E-03	0
+3.860404E+00	+1.775218E-09	-6.899834E-04	0
+3.904083E+00	+2.138917E-09	-9.179115E-05	0
+3.945335E+00	-2.225594E-09	-5.786419E-04	0
+3.992212E+00	-1.377145E-09	+7.903576E-04	0
+4.035118E+00	+2.017684E-09	+5.006790E-05	0
+4.071517E+00	-1.619391E-09	-6.089211E-04	0
+4.113564E+00	-1.983465E-09	-4.265308E-04	0
+4.148366E+00	+9.263786E-10	+1.013517E-03	0
+4.192847E+00	+6.841241E-10	-1.095772E-03	0
+4.231672E+00	-1.134429E-09	+1.921654E-04	0
+4.275351E+00	+1.653986E-09	+1.297474E-03	0
+4.319864E+00	-1.134617E-09	+8.308887E-04	0
+4.361864E+00	+1.653634E-09	-5.886555E-04	0
+4.405534E+00	-2.588847E-09	-8.015633E-04	0
+4.449204E+00	-6.493733E-10	+9.019375E-04	0
+4.496170E+00	+3.204260E-10	-8.726120E-04	0
+4.529266E+00	+9.263786E-10	+1.216412E-03	0
+4.568967E+00	-2.857454E-10	+1.692772E-03	0
+4.613538E+00	-4.324870E-11	-7.610321E-04	0
+4.648146E+00	+8.051694E-10	-1.095772E-03	0
+4.689390E+00	-2.346413E-09	+5.571842E-04	0
+4.736401E+00	+2.260149E-09	-2.541542E-04	0
+4.777653E+00	-2.225594E-09	-5.683899E-04	0
+4.822826E+00	-1.982762E-09	-4.973412E-04	0
+4.867437E+00	-2.104354E-09	-4.770756E-04	0
+4.911115E+00	+1.532753E-09	-4.062653E-04	0
+4.954794E+00	+9.265896E-10	+1.490116E-03	0
+4.988766E+00	+1.411520E-09	+1.114845E-03	0

